window,seed,ticker,scenario,method,n_paths,median_variance_ratio_generator,median_variance_ratio_observed,ks_pass,ad_pass,w1,w1_standardized,abs_acf_mae25,abs_acf_mae60,raw_acf_mae25,kurtosis,kurtosis_abs_error,variance_ratio_generator,variance_ratio_observed,beta_abs_error,beta_effective_abs_error,r2_abs_error,clipped,tracker,var99_rate,var95_rate
holdout_2025,1234,MKTX,off,naive,250,1.173998262234341,1.5898474307095127,0.712,0.544,1.0540960701634945,0.23834148319151102,0.07078188144330769,0.06961766668130144,0.06332036229403366,6.442462356940111,5.153610413631065,1.1890540782068273,1.6773066923205096,0.09502493880902635,0.09502493880902635,0.05441707985979926,0.0,0.0,0.010184738955823322,0.017622489959839352
holdout_2025,1234,MKTX,off,hybrid,250,0.9984465644858569,1.3297608939291843,0.888,0.824,0.8219344644616412,0.18584746200184823,0.07090406793988799,0.06966653168390248,0.0633293629388914,6.272663441506455,5.158190799851058,1.0002507279412463,1.42829542913144,0.08654979518530895,0.08654979518530895,0.06397831081139783,0.0,0.0,0.010570281124498024,0.022875502008032147
holdout_2025,1234,MKTX,market_only,naive,250,1.17979015581206,1.57977536249977,0.664,0.508,1.0728446520479644,0.24258072185349439,0.0705233310362547,0.06896358030192778,0.06368172786750764,6.578757668611342,4.9916204774487545,1.1962226966823364,1.6909986430887267,0.10062504735021416,0.10062504735021416,0.05263864085821992,0.0,0.0,0.010056224899598426,0.01791164658634539
holdout_2025,1234,MKTX,market_only,hybrid,250,1.0022781316280835,1.3541404283423237,0.904,0.804,0.8344429223098481,0.18867574727903166,0.07137766844429384,0.06944011867441711,0.06372982903522237,6.419084511616551,4.973239105491092,1.0050470238303555,1.4358383323967985,0.0910934353384031,0.0910934353384031,0.06624168023832916,0.0,0.0,0.010570281124498022,0.02285943775100406
holdout_2025,1234,MKTX,market_and_assets,naive,250,1.1728516216653206,1.5950236552416752,0.716,0.524,1.101148812141969,0.2489805706796537,0.07360342092188489,0.07163423408624006,0.06471191196599974,5.786687543671243,4.361774527823072,1.1916875008637906,1.6856959053276777,0.10102765382642982,0.10102765382642982,0.05566645195564356,0.0,0.0,0.010265060240963884,0.017927710843373478
holdout_2025,1234,MKTX,market_and_assets,hybrid,250,0.9995730174203031,1.3318685169053626,0.9,0.816,0.8580576092043097,0.19401526011741663,0.07444671882690021,0.07209077359741649,0.06481879388252662,5.612272025489261,4.347874631459703,0.9996454696249366,1.4312212837662335,0.09186651969459085,0.09186651969459085,0.06643607265802452,0.0,0.0,0.01061847389558236,0.02231325301204821
holdout_2025,1234,MLM,off,naive,250,1.347986442778307,2.5154713507886073,0.764,0.172,1.4204738679105449,0.3912644351029763,0.07184903298728515,0.06755588319853983,0.07384924484625822,4.474019213626402,3.5688049294106596,1.3656589993069717,2.653166889119458,0.08623018320724239,0.08623018320724239,0.0999431060169149,0.0,0.0,0.0,0.004642570281124502
holdout_2025,1234,MLM,off,hybrid,250,0.9994751247713876,1.8491991724738077,0.996,0.804,0.8687319920978376,0.2392891131774411,0.07201913275110168,0.06782354717415062,0.07392860370384219,4.673830045268831,3.760399011872673,0.9977350159133143,1.9733244195928266,0.06960767661659563,0.06956109757933254,0.1080627493178567,0.004,0.0,9.638554216867471e-5,0.022216867469879546
holdout_2025,1234,MLM,market_only,naive,250,1.334440051979264,2.5630703154964554,0.748,0.172,1.4343042202044798,0.39507395606623164,0.07157442063652851,0.06727020340878528,0.07455146498152564,4.532520777357782,3.640456746367574,1.377820322379079,2.677619899976452,0.08421295212464489,0.08421295212464489,0.10631235677496989,0.0,0.0,0.0,0.004594377510040162
holdout_2025,1234,MLM,market_only,hybrid,250,1.0035483752360266,1.8834499891742924,0.976,0.832,0.8739987548158417,0.24073982408894298,0.07432652959776795,0.0686236665415311,0.07509617940685415,4.880499468899217,3.9863421118977844,1.0022174293141586,1.9811471071726865,0.06783846754530795,0.06667528042891224,0.12080225624948802,0.02,0.0,8.032128514056225e-5,0.021686746987951828
holdout_2025,1234,MLM,market_and_assets,naive,250,1.3393978961787734,2.520387076938297,0.76,0.192,1.435157552932296,0.39530900350726295,0.07444267087231257,0.06873559219410473,0.07566165032608581,4.313636294226581,3.427908642233189,1.3804847266361233,2.6498782812344452,0.08353577952173384,0.08353577952173384,0.10428287427190268,0.0,0.0,0.0,0.005012048192771084
holdout_2025,1234,MLM,market_and_assets,hybrid,250,0.9979240145173001,1.834279083546435,0.96,0.844,0.8726880441648124,0.24037879353847394,0.07702046135423436,0.06987039291427707,0.07588564329152246,4.549209578566541,3.6562892621823693,0.9993081707875731,1.956195047657195,0.06999336390418279,0.06712778436323574,0.11643024236162994,0.02,0.0,4.8192771084337354e-5,0.023502008032128527
holdout_2025,1234,MMC,off,naive,250,1.5321516337180947,1.3878412024585292,0.888,0.752,0.6384885229452549,0.19468082175534854,0.08198361038395746,0.06992893676896335,0.07280305892135377,6.071307479914813,5.728628317458854,1.5552700110534319,1.418740428603484,0.05039314019497432,0.05039314019497432,0.1790453503286651,0.0,0.0,0.012610441767068313,0.03571084337349397
holdout_2025,1234,MMC,off,hybrid,250,0.998628730403306,0.8987603198473133,0.96,0.936,0.4315119849947736,0.13157183695104094,0.0816101788367265,0.069688157176765,0.07262459329023994,6.593128759818808,5.204077550053201,0.9995608575293876,0.9361626657285369,0.03800448008923063,0.03427456035253286,0.14775938094566607,0.06,0.0,0.017606425702811287,0.05726907630522102
holdout_2025,1234,MMC,market_only,naive,250,1.5089166894634727,1.3801105620098058,0.88,0.764,0.6549773707244799,0.1997084178985819,0.08222378464599747,0.07043826745345506,0.07452816185238495,6.187647476901906,5.790217511667973,1.573445657290784,1.431339538127103,0.06195236509588462,0.06195236509588462,0.1819087363703993,0.0,0.0,0.012578313253012076,0.03599999999999997
holdout_2025,1234,MMC,market_only,hybrid,250,1.0039798550097578,0.8797131066233672,0.948,0.924,0.4380295619572928,0.1335591040565857,0.08471195534932115,0.07163375625013074,0.07550016234391876,6.785922733777277,5.93639374070386,1.0004125138000963,0.9379134448673898,0.05279633727384718,0.04308375970262936,0.16304972089714548,0.116,0.0,0.01807228915662654,0.05808835341365474
holdout_2025,1234,MMC,market_and_assets,naive,250,1.485607928693714,1.426943448220157,0.844,0.696,0.7107970700206852,0.2167283400093093,0.08708264770866353,0.0729562927229276,0.07620309542450299,5.71381752822381,5.30583094857354,1.5563192444172784,1.5055138251373454,0.06256428289480205,0.06256428289480205,0.19183878101586566,0.0,0.0,0.011839357429718908,0.03540562248995978
holdout_2025,1234,MMC,market_and_assets,hybrid,250,1.0017392058089543,0.9309066138399807,0.928,0.92,0.48914578028643135,0.14914489304373682,0.08915973813717164,0.07405005395220171,0.07655926495157113,6.0123309549662025,5.217340363311653,1.002063501392264,1.0106477433371217,0.0516332137753865,0.043349681260214316,0.16660262210655014,0.092,0.0,0.01683534136546187,0.05622489959839369
holdout_2025,1234,MMM,off,naive,250,1.3487687334809386,0.9086312217611081,0.984,0.984,0.5206372587393161,0.1105472944867239,0.07266027417758826,0.0661653558942163,0.08161412264372851,7.284621078878167,3.555649613835327,1.3779554012439803,0.9433184002463083,0.0753369820481755,0.0753369820481755,0.10824572830872348,0.0,0.0,0.011084337349397625,0.05935742971887556
holdout_2025,1234,MMM,off,hybrid,250,0.9942713074739304,0.6670272291657189,0.86,0.7,0.7605908008901248,0.16149680768812086,0.07276616584274877,0.06617842528740028,0.08151872767647332,6.853076452352476,3.2724815671402543,0.9937017439631164,0.6936035050410023,0.06022099573764437,0.05985604716149113,0.11169944952631677,0.008,0.0,0.01706024096385547,0.07924497991967869
holdout_2025,1234,MMM,market_only,naive,250,1.3663375505715973,0.9255838225311761,0.996,0.992,0.5340975374576689,0.11340532542933102,0.07117154363385703,0.06589851894119116,0.08201671421289958,7.405136557169336,3.672814545735207,1.405387331164148,0.9599583552897256,0.07778540535799498,0.07778540535799498,0.10840648471482581,0.0,0.0,0.010859437751004043,0.05829718875502014
holdout_2025,1234,MMM,market_only,hybrid,250,1.0016114246511418,0.6659714824122578,0.872,0.696,0.7537173396066955,0.1600373605665641,0.0738493438059506,0.06733790683794662,0.08220233544949858,7.08355779107917,3.4886562970183737,1.0058266049908955,0.7012105815267413,0.06269917563352764,0.061684874584949624,0.13239406821882288,0.02,0.0,0.017574297188755063,0.07919678714859439
holdout_2025,1234,MMM,market_and_assets,naive,250,1.3274537449614479,0.952265176180145,0.956,0.952,0.584593299118639,0.12412712787617003,0.07503999517992486,0.06763379353986755,0.08150933500894618,7.718812808512331,3.78550364560661,1.3804728230139554,1.0212324374322803,0.07870890416104187,0.07870890416104187,0.12005369275354008,0.0,0.0,0.011775100401606453,0.057172690763052265
holdout_2025,1234,MMM,market_and_assets,hybrid,250,0.9983431868598664,0.6876923376266748,0.856,0.748,0.7921126258028077,0.1681898601020399,0.07734670029990288,0.06903754213134904,0.0815687429089519,7.43758379517669,3.5331972473706292,0.9998319291727631,0.7649148638758937,0.06532465995995727,0.06382638231614972,0.13417131606477598,0.02,0.0,0.017702811244979962,0.07829718875502008
holdout_2025,1234,MNST,off,naive,250,1.2549474449651308,1.9057426365026577,0.796,0.68,0.945318424449452,0.2550315253167169,0.06819936339265327,0.06399221830639111,0.0634704007466979,9.80454191139648,7.41364611284908,1.2732658641837726,2.0086439684933928,0.08627368657237487,0.08627368657237487,0.07580545929311641,0.0,0.0,0.0024417670682730925,0.030313253012048322
holdout_2025,1234,MNST,off,hybrid,250,1.00624938702703,1.5072937596107248,0.888,0.872,0.6830321699029471,0.1842709626993527,0.06852505804884405,0.06419403265163938,0.06361062929350013,9.360591860874713,6.94013825370681,1.003580898113369,1.6203141322425214,0.07490593539528673,0.07470358307274844,0.09331222810463433,0.004,0.0,0.005879518072289163,0.03726907630522096
holdout_2025,1234,MNST,market_only,naive,250,1.2436418404094947,1.8942469805250395,0.796,0.68,0.9405674676133048,0.25374979448687307,0.06909331110497197,0.06426315144527246,0.06380057628381432,9.80388255561821,7.437786604523334,1.2704000332893113,2.008865867006786,0.09050657295682968,0.09050657295682968,0.08092574289394276,0.0,0.0,0.002361445783132531,0.030618473895582435
holdout_2025,1234,MNST,market_only,hybrid,250,1.002559824591129,1.4922907651285209,0.936,0.896,0.6795614140940224,0.18333460927064704,0.07121645064267736,0.06534580962357336,0.06402901460398722,9.373600070394183,6.984290171709827,0.998584141646647,1.61353333771915,0.07871800228171943,0.0782531271153087,0.09931122396661618,0.012,0.0,0.0057028112449799264,0.03863453815261053
holdout_2025,1234,MNST,market_and_assets,naive,250,1.2410775607043212,1.9031998694227017,0.76,0.696,1.0094990406014708,0.2723464109781795,0.07848101664034268,0.06901816780928859,0.06616182590024217,10.27072902040517,7.87398251804306,1.268624147033084,2.0955886991538555,0.07776617804822736,0.07776617804822736,0.07911315819107244,0.0,0.0,0.0026184738955823293,0.02954216867469887
holdout_2025,1234,MNST,market_and_assets,hybrid,250,1.0026090378451609,1.4869176141439162,0.896,0.888,0.7449891391670423,0.20098594462158212,0.07999590028143524,0.0699662891996814,0.06631329038273565,9.653565944966964,7.208734735610004,1.001227344708603,1.6996120888638309,0.06824572277906017,0.06773832917838889,0.09817259562386199,0.004,0.0,0.005895582329317275,0.03720481927710852
holdout_2025,1234,MO,off,naive,250,1.17293350611898,1.432000461113256,0.988,0.992,0.49684493173836036,0.15332386422636426,0.06981358676051544,0.0644564296378229,0.0757164047101336,5.815016678526798,3.0941367534428825,1.1881440178717684,1.493665949874554,0.07004895208441146,0.07004895208441146,0.058242028553313424,0.0,0.0,0.005590361445783157,0.032771084337349404
holdout_2025,1234,MO,off,hybrid,250,0.9975314245409028,1.1955635712428647,0.992,0.996,0.39486439537613766,0.12185318009112346,0.06980368058977464,0.06444732702039974,0.07573810564900572,5.620415605164681,3.0703251242736633,0.9964623927377955,1.2650005723237547,0.06333789428619496,0.06333789428619496,0.066315499482965,0.0,0.0,0.0069558232931727195,0.04204016064257035
holdout_2025,1234,MO,market_only,naive,250,1.167103783111387,1.4432495142118391,0.984,0.984,0.5022902938042433,0.15500427576066658,0.0697709583486178,0.0646919094583474,0.07517264381375582,5.761917994071244,2.971399964985183,1.1855306909409349,1.4929106151328813,0.06869099876278778,0.06869099876278778,0.05990759765205513,0.0,0.0,0.005654618473895607,0.03289959839357429
holdout_2025,1234,MO,market_only,hybrid,250,0.9952426087089226,1.226093856175708,0.984,0.988,0.3947484807991013,0.12181740943163576,0.07000789241348822,0.0648430124354234,0.07532170122407567,5.541925886917763,2.9353679647847013,0.9918508129444193,1.2607172899429107,0.062162737369947485,0.062162737369947485,0.06835496737138438,0.0,0.0,0.007052208835341398,0.04191164658634543
holdout_2025,1234,MO,market_and_assets,naive,250,1.178415969592833,1.4347699178108142,0.984,0.964,0.5242077795025297,0.1617679023707435,0.07340095887670312,0.06594433973292309,0.0752501349819632,5.1069111530234945,2.7018541401360094,1.197915076085741,1.5017780148578515,0.06614933436579475,0.06614933436579475,0.06006838086610766,0.0,0.0,0.005751004016064283,0.032032128514056186
holdout_2025,1234,MO,market_and_assets,hybrid,250,0.9998277771782371,1.2048854951155994,0.988,0.98,0.4181749606565315,0.12904670410189673,0.07430008539190337,0.06640043774282743,0.07540737900514125,4.939443806435085,2.6943810089149984,0.9998472274983103,1.2678894955943658,0.05996836533320421,0.05990544845198266,0.07304951677116664,0.004,0.0,0.007277108433734969,0.041959839357429765
holdout_2025,1234,MOS,off,naive,250,1.2343698842374256,1.4930946039416448,0.932,0.848,1.2550458277593821,0.20074962696271095,0.06454635968825621,0.06722297618832454,0.0687918450932463,5.980647087742477,3.8353310416224278,1.2416910816785665,1.5408815993209568,0.12680670727944374,0.12680670727944374,0.06047818483597835,0.0,0.0,0.010955823293172713,0.03434538152610439
holdout_2025,1234,MOS,off,hybrid,250,1.0094712465383882,1.2149023988703136,0.988,0.956,0.8820199573600176,0.14108263897407003,0.06440369695336107,0.06713202502315956,0.06882621384106352,5.8200473068641205,3.7756279066145018,1.0069207340598558,1.2638457928058113,0.1120965959157113,0.1120965959157113,0.07453678037150124,0.0,0.0,0.01283534136546188,0.042522088353413694
holdout_2025,1234,MOS,market_only,naive,250,1.2099927825216397,1.4864709800091238,0.944,0.836,1.2592072472969849,0.20141526275172464,0.06550902714695037,0.06727524556599805,0.06936654163186619,5.842213603016183,3.6698235632609304,1.2412162240626712,1.5415051412182534,0.13209714890578206,0.13209714890578206,0.06881077018354102,0.0,0.0,0.011052208835341385,0.03444176706827309
holdout_2025,1234,MOS,market_only,hybrid,250,1.0064806647868065,1.1979621827911073,0.98,0.96,0.8775282619357313,0.14036417422886985,0.06698639612723135,0.06801575953576519,0.06947115311556679,5.709199509213459,3.5902250792145294,1.0022228847272436,1.2593841471217384,0.11637567553036744,0.11637567553036744,0.08485675551509293,0.0,0.0,0.013156626506024121,0.04292369477911652
holdout_2025,1234,MOS,market_and_assets,naive,250,1.2116242605030823,1.4771891642772097,0.924,0.792,1.3599058968734699,0.21752241668268382,0.07056015169309937,0.0703427553227288,0.0685597100608755,5.665653978160699,3.7231947547062765,1.2371113515126493,1.5885807771799556,0.13535084943075235,0.13535084943075235,0.07214843002157803,0.0,0.0,0.011341365461847412,0.03476305220883531
holdout_2025,1234,MOS,market_and_assets,hybrid,250,1.0070307209559501,1.2280875788121968,0.968,0.968,0.9743797856110005,0.15585596490179812,0.07201292934318677,0.07105165518542066,0.06865836870982521,5.50053018375543,3.580932731496841,1.002083234406277,1.3063846245431703,0.11941310450342328,0.11941310450342328,0.08555755319503518,0.0,0.0,0.013236947791164685,0.042698795180722955
holdout_2025,1234,MPC,off,naive,250,1.2943579246627182,1.7631357639866367,0.708,0.336,1.5261005304810769,0.2757893324912942,0.07909645101496848,0.06861166716161789,0.07087130896868389,7.044355377830158,4.443659503850676,1.3245798036295355,1.8442351488412978,0.12222610090287052,0.12222610090287052,0.08619003524654907,0.0,0.0,0.007453815261044206,0.027534136546184782
holdout_2025,1234,MPC,off,hybrid,250,1.0085030266620567,1.3508058496752293,0.856,0.808,0.9981883742266469,0.18038766118622412,0.07928618987334807,0.06872054639384016,0.0707861529358609,6.788059303233966,4.257378036914918,1.006122439204234,1.4310572780101194,0.1029939812404162,0.10248732341737464,0.10173158735582899,0.004,0.0,0.010184738955823322,0.03966265060240969
holdout_2025,1234,MPC,market_only,naive,250,1.2995537834467346,1.7477182592769955,0.64,0.316,1.5478590304189,0.27972142087866486,0.07934689123384334,0.0687568656551762,0.07066138990286577,7.003436762948124,4.431446563867352,1.3271452146122975,1.8445509031714789,0.11687511588062993,0.11687511588062993,0.08850916369739632,0.0,0.0,0.007726907630522116,0.02801606425702815
